MOF,Density_g_cm^3,POAVF__,Cp_J_g_K,Henry_mol_kg_Pa_CO2,Henry_mol_kg_Pa_N2,T_ref_K_CO2,T_ref_K_N2,Uptake_mean_CO2,Uptake_mean_N2,Heat_mean_CO2,Heat_mean_N2,Uptake_max_CO2,Uptake_max_N2,Heat_max_CO2,Heat_max_N2,Uptake_min_CO2,Uptake_min_N2,Heat_min_CO2,Heat_min_N2,Uptake_first_CO2,Uptake_first_N2,Heat_first_CO2,Heat_first_N2,Uptake_last_CO2,Uptake_last_N2,Heat_last_CO2,Heat_last_N2,Henry_selectivity_CO2_N2,Uptake_mean_selectivity_CO2_N2,Uptake_max_selectivity_CO2_N2,Uptake_sat_mol_kg,Henry_mol_kg_Pa,Heat_henry_kJ_mol,Uptake_des_mol_kg,Heat_des_kJ_mol,Uptake_CO2_bin_mol_kg,Uptake_CO2_ter_mol_kg,WRC__,nCAC
RSM0372,1.2601,0.4207,0.8222,0.000179895,4.59e-06,298.15,298.15,5.219257791877255,4.487833831439342,-33.914724205789554,-16.450696302301488,6.8182676408099,6.2598951247849,-30.16719798063654,-15.72906674186119,0.57493886006942,0.23286011805809,-35.5502757083056,-17.279952482307575,0.57493886006942,0.23286011805809,-30.16719798063654,-17.042925295944535,6.8182676408099,6.2598951247849,-34.8949587731614,-15.794636925497814,39.19280191877954,1.162979287537963,1.0891983819046964,18.4033005,0.012126,-51.58221884,11.38003367,-57.05983,1.648592673,0.004075064,0.002471844,102.60165037549578
RSM0386,1.5823,0.485,0.5779,5.22e-05,1.89e-06,298.15,298.15,4.648348132567722,3.906491178011768,-31.08539976452778,-14.071794088054439,5.9468555248723,5.4376033016151,-26.278121584626653,-13.35053414457935,0.71404714502782,0.23670051926291,-32.80119698331771,-14.880492531556433,0.71404714502782,0.23670051926291,-26.278121584626653,-14.077312660066863,5.9468555248723,5.4376033016151,-32.176663015423586,-13.553776912148377,27.619033005802645,1.1899036554159932,1.0936538020537183,16.89531,0.00157399,-44.20867392,1.617403571,-39.79304,0.64911856,0.009819778,0.015127865,210.2165216803272
RSM0398,1.5493,0.3214,0.7426,0.0042732,8.95e-06,298.15,298.15,2.3754952861847793,2.532215415083668,-38.0794499700409,-20.265600630384622,2.8882031782201,3.2941059879907,-34.96281433672231,-19.372976946043202,0.6959986108968,0.1739087219095,-44.787659199796416,-21.313428574232063,0.6959986108968,0.1739087219095,-44.03730892098066,-20.719325884410374,2.8882031782201,3.2941059879907,-34.96281433672231,-19.607278306111134,477.45246061983676,0.9381094799572378,0.8767790680532824,11.1675435,18332.7,-95.50773158,4.97740461,-49.06087,2.566132431,0.022800131,0.008885017,95.50939061346584
RSM0400,1.5422,0.26,0.7776,0.00390287,1.19e-05,298.15,298.15,2.1058708294993678,3.3348648152954117,-40.62535501731914,-25.294083647666696,2.6568537153923,4.2713310557253,-38.269162379033226,-24.54931810308117,0.22696317683491,0.28365644471469,-44.76349473875833,-26.307157756492508,0.22696317683491,0.28365644471469,-44.76349473875833,-24.64789255975726,2.6568537153923,4.2713310557253,-39.26133959798088,-25.36870906185038,327.97224134687053,0.6314711228593511,0.6220200871179082,9.2842065,37.1695,-67.91120387,6.681344313,-64.08402,2.383682061,0.026998175,0.011326248,107.79624564188192
RSM0402,1.2581,0.4241,0.8129,0.000343691,5.03e-06,298.15,298.15,4.713491663386765,4.675723904298323,-33.6985806905057,-16.87808272825619,6.3332998944599,6.39883823798,-32.23141103948102,-15.616460625526882,0.1898976951204,0.36079084649503,-34.98219209300741,-17.475022457366467,0.1898976951204,0.36079084649503,-33.435361685156685,-17.077394477789966,6.3332998944599,6.39883823798,-34.687550466443355,-15.616460625526882,68.32821703216361,1.008077414291446,0.9897577746016316,18.612924,0.0549434,-54.47198821,11.84595545,-58.76865,2.197790035,0.008175056,0.003719671,80.88784016950672
RSM0418,1.536,0.289,0.7609,0.000291885,4.64e-06,298.15,298.15,2.4477220071509387,2.756474987616528,-34.73678382724355,-19.35385675168496,3.1212942407624,3.5980677421129,-33.587168856105606,-18.47459953280322,0.13935987741933,0.2156777408273,-36.19868812671071,-20.316190426759135,0.13935987741933,0.2156777408273,-34.25483425021139,-19.49493612529026,3.1212942407624,3.5980677421129,-34.31417675529729,-18.542454565847525,62.906236442621456,0.8879899212387012,0.8674917940618342,10.3603515,0.164415,-69.02781572,2.13022165,-48.66263,1.450494111,0.099097921,0.068320113,112.79008366107868
RSM0423,1.1365,0.4318,0.892,0.000254798,6.39e-06,298.15,298.15,5.804675873566296,5.519099353706032,-34.38923937203435,-17.758165265420732,7.2666059572353,7.4337058433809,-29.969322575180254,-17.221871647290772,0.89795208785571,0.44883678791502,-35.99699765069046,-18.479728450288825,0.89795208785571,0.44883678791502,-30.02231276113105,-17.531206934111246,7.2666059572353,7.4337058433809,-35.38004512148537,-17.28308432694561,39.87448515266273,1.051743319255061,0.977521321173158,20.985993,0.000123371,-30.45632347,0.452611359,-32.08344,2.324981744,0.161339085,0.0693937,85.06854271777907
RSM0424,1.3598,0.4476,0.8022,4.52e-06,8.19e-07,298.15,298.15,5.498658375997774,5.122125121191704,-19.132223774883805,-12.998974115435136,6.6309124143937,7.1679833878042,-17.110417739743774,-11.40150628986752,0.91775808433585,0.34649247133476,-25.509466140706607,-13.922288936771904,0.91775808433585,0.34649247133476,-19.356286256850137,-11.40150628986752,6.6309124143937,7.1679833878042,-17.217067203048053,-12.864691037979702,5.518918780318949,1.0735111395946129,0.925073630286977,18.1189185,2.01e-06,-16.84661424,0.016219808,-15.60653,0.070127318,0.06162961,0.878824574,-220.8745784102068
RSM0426,1.3026,0.4275,0.7313,0.000430961,4.32e-06,298.15,298.15,4.048421960170128,4.215325265909891,-32.245983147359155,-16.537313735386928,5.4583688215616,5.7912283938549,-29.733865170439103,-14.970454721298383,0.51967301703216,0.259647878372,-37.963935757817616,-18.170022471068403,0.51967301703216,0.259647878372,-37.963935757817616,-18.07003732961986,5.4583688215616,5.7912283938549,-32.597712146398045,-14.970454721298383,99.75946764827137,0.9604055926382474,0.9425234942128269,18.0371115,0.77106,-68.72627341,4.639773689,-45.06938,2.067745718,0.018172333,0.008788476,74.3480773838689
RSM0429,0.6998,0.6388,0.9137,7.28e-05,4.9e-06,298.15,298.15,15.239212172996321,14.28845042412516,-28.96493776265398,-13.574298236848952,20.184128630658,20.178015852673,-22.215852727986828,-12.48957620434984,1.3335835988026,1.2467425252443,-32.984024141711295,-14.537615990438498,1.3335835988026,1.2467425252443,-22.215852727986828,-12.48957620434984,20.184128630658,20.178015852673,-29.219161846846905,-14.33019970792108,14.857139825073505,1.0665405779247266,1.0003029424710852,50.5904145,9.55e-05,-27.43091063,0.427630279,-28.51429,1.006619692,0.135897401,0.135003718,290.9378931232336
RSM0431,1.1712,0.4011,0.9204,0.000137915,6.45e-06,298.15,298.15,5.482018274640204,4.770874869466756,-33.100589589571904,-17.235000340091478,7.02169709893,6.5895160189098,-26.4706017232261,-16.37827842367751,0.53764355551,0.17855497072758,-34.99343257466472,-17.991341962375657,0.53764355551,0.17855497072758,-26.4706017232261,-16.37827842367751,7.02169709893,6.5895160189098,-34.55805479171925,-17.194512670215932,21.382167227570974,1.1490593286618274,1.0655861642613682,18.839919,0.000545054,-37.58049093,1.003321778,-36.54104,1.324314634,0.011582494,0.008746029,154.14371400786618
RSM0433,1.4189,0.3969,0.7257,0.000155516,4.58e-06,298.15,298.15,4.246298152131451,3.863386567373085,-33.491150910140156,-17.0813503728545,5.4509182355861,5.3168869566599,-29.073064136058644,-16.123358340823675,0.58137445802213,0.23829964049881,-35.48476900141316,-17.95266114114549,0.58137445802213,0.23829964049881,-29.073064136058644,-16.960366592602316,5.4509182355861,5.3168869566599,-34.79607131606394,-16.123358340823675,33.95545110142989,1.0991129357830811,1.0252086004494205,15.378495,0.000147199,-32.8721153,0.599962451,-35.54856,1.449906282,0.012970193,0.008945539,109.48605423714704
RSM0439,1.8375,0.1687,0.784,1.94e-05,1.17e-06,298.15,298.15,1.5013947867670863,1.6827465803198616,-31.794515525469656,-21.142005504485716,1.9275022279021,2.0270407300828,-30.098479116761787,-20.005308537323497,0.11086511726898,0.10689819216896,-32.58400944590203,-21.91854142388832,0.11086511726898,0.10689819216896,-31.26736048188705,-20.45279803447407,1.9275022279021,2.0270407300828,-31.66421347675447,-20.918571139297278,16.581182409245805,0.8922286958270356,0.9508946708842969,4.9934349,0.0195054,-53.09190097,3.565703104,-65.74237,0.198468047,0.00043207,0.002177026,-637.918459396262
RSM0441,2.758,0.162,0.5364,0.000133117,1.38e-06,298.15,298.15,1.0139350535300224,1.0609675465606097,-36.37466700085283,-21.450530644652567,1.2409156429503,1.2746009628635,-35.43377944136809,-20.39920521512543,0.10496301925273,0.085758375263165,-36.72468457408497,-22.674814060546552,0.10496301925273,0.085758375263165,-36.66175936282907,-21.879466953085576,1.2409156429503,1.2746009628635,-35.97769763950743,-21.017300809522474,96.46152430324327,0.9556701869119273,0.9735718700239355,3.21897225,2.78e-05,-32.85660463,0.056408019,-33.16311,0.628579497,0.327305581,0.520706741,156.79049637149805
RSM0444,1.8578,0.4226,0.5003,0.000472198,7.73e-06,298.15,298.15,3.5813218096578354,2.745172952980173,-38.31508640874183,-18.48006010037901,4.8201956584222,3.7569910475456,-31.607474234754562,-17.938780032589822,0.42154529769798,0.20682290586624,-41.30753431141616,-19.17411373707833,0.42154529769798,0.20682290586624,-31.607474234754562,-18.004211019678213,4.8201956584222,3.7569910475456,-39.63487823992885,-18.736144273650357,61.086408656350756,1.3045887712716353,1.282993650349499,12.542778,0.000473667,-37.42496428,6.816254945,-50.75209,2.28653371,0.013288304,0.00581155,81.10366985415719
RSM0445,0.613,0.7301,0.8632,1.3e-05,2.29e-06,298.15,298.15,19.83668748435452,20.23298698624239,-18.64136192347825,-11.771000301141633,26.549211958076,30.911249645641,-16.26787452018552,-8.801250962301507,1.2340364390834,1.1658191242925,-25.396370555740067,-14.519544839742547,1.2340364390834,1.1658191242925,-16.26787452018552,-8.801250962301507,26.549211958076,30.911249645641,-17.54121387089498,-14.12085331976032,5.676853416221215,0.9804131983993112,0.8588851069571373,65.955645,1.46e-05,-23.92430357,0.084103161,-20.27412,0.200597839,0.189257365,0.943466618,-311.03612016993094
RSM0453,1.6806,0.1501,0.7696,4.39e-05,1.02e-06,298.15,298.15,1.2985958088308387,1.3997573161192198,-32.535039746466985,-17.2781684041257,1.5908149308751,1.8402770115249,-30.605583784627026,-16.498206871176624,0.19869524062717,0.12734426115364,-33.725190941758704,-18.089999955834617,0.19869524062717,0.12734426115364,-30.605583784627026,-17.510741026036875,1.5908149308751,1.8402770115249,-32.545844451072554,-17.148208407406194,43.03917349100639,0.9277292526894764,0.8644431902977726,4.9228833,1.15e-05,-27.31392826,0.050311202,-29.7439,0.410677704,0.230181201,0.560491108,923.0675266812572
RSM0454,1.9438,0.3155,0.7398,0.000182456,3.33e-06,298.15,298.15,2.1812917982057143,2.096295403806406,-34.04742636846202,-17.887093212334978,2.8487671552096,2.745484692326,-32.35479069908941,-16.794048998637066,0.19885945679323,0.12790874782316,-35.367193884998564,-18.95509317885605,0.19885945679323,0.12790874782316,-32.38107273219148,-18.562838331803572,2.8487671552096,2.745484692326,-34.180678193951586,-16.794048998637066,54.79157513766513,1.0405460004558198,1.0376190270414731,8.9153535,0.0128876,-52.59493425,4.677969467,-56.05833,1.052836454,0.003267445,0.003103468,152.9375388995564
RSM0455,1.2487,0.3495,0.8512,0.000183163,4.17e-06,298.15,298.15,4.546959455801969,4.316088359327608,-35.50582869941112,-18.697702204528767,5.5855945724089,5.5893137569678,-31.85939123905968,-17.4161126492647,0.91253072518815,0.46195575956541,-37.15293735660645,-19.929538006997543,0.91253072518815,0.46195575956541,-31.85939123905968,-19.19068797305031,5.5855945724089,5.5893137569678,-37.15293735660645,-17.998050034909664,43.923970282021514,1.053490817900974,0.9993345901265137,15.3490245,4.78e-05,-28.69290626,0.229763452,-33.9394,1.78822679,0.362287865,0.202596151,84.9201193412828
RSM0457,1.7007,0.362,0.6434,0.0001781,1.32e-06,298.15,298.15,3.1054238118488047,3.2266054947342533,-32.20077909598965,-15.940633956137603,4.3176269416501,4.5126844272774,-28.981797961130603,-14.551192852213772,0.13899693619694,0.20043443947223,-39.965167519841536,-16.82766111427684,0.13899693619694,0.20043443947223,-39.965167519841536,-14.551192852213772,4.3176269416501,4.5126844272774,-32.04859003159846,-16.35405896925694,134.92414020898468,0.962442981305221,0.9567757309930179,11.659218,0.010663,-54.18550737,3.70322958,-51.44282,1.070286234,0.007542919,0.007047572,94.57560274089244
RSM0458,1.6298,0.3361,0.7244,0.000266925,5.72e-06,298.15,298.15,2.884896558339928,2.8943088224573437,-34.57479741600569,-18.92406124890113,3.8451030301706,3.8028071224463,-31.708264425461916,-18.078053769218176,0.1643187790362,0.20353208419593,-37.17099684777992,-19.874618937448787,0.1643187790362,0.20353208419593,-31.791375108953826,-18.651290552631494,3.8451030301706,3.8028071224463,-37.17099684777992,-18.504687856819114,46.66520163195775,0.9967480097336603,1.0111222858171363,11.3311575,0.0510328,-64.94748519,3.73611429,-53.46213,1.508134613,0.041726047,0.027667323,122.05810727061196
RSM0460,1.3763,0.2232,0.8951,0.000516583,5.06e-06,298.15,298.15,2.334097382857818,2.3221766431170763,-37.760522635620525,-19.8411804132777,2.6695302180311,2.9342470209331,-36.37639616823652,-17.827771683150644,0.43059061183731,0.17244698790420002,-39.75658204699423,-22.077936665170615,0.43059061183731,0.17244698790420002,-37.0514032361352,-20.987266803261853,2.6695302180311,2.9342470209331,-36.37639616823652,-17.963639984265907,102.09148180010241,1.0051334336580595,0.9097837363335792,8.804742,0.0583801,-53.83224156,5.50617566,-61.47514,2.121971587,0.00530203,0.002498634,93.54472839526152
RSM0462,2.1538,0.3462,0.565,0.264378,1.74e-06,298.15,298.15,1.1672496488205024,2.9941568105028886,-47.17698352231425,-21.0950837174194,1.3891001485245,4.0144875000448,-41.59401778903276,-20.28080088191083,0.17138487625085,0.26431372458999,-63.66250872660872,-22.161777777698692,0.17138487625085,0.26431372458999,-63.66250872660872,-20.48746458949494,1.3891001485245,4.0144875000448,-41.59401778903276,-20.73828278410129,151941.29198776322,0.38984252418765775,0.3460217894584682,8.7393075,21438.9,-94.95354687,7.534164518,-62.08456,2.867951712,0.00231388,0.000806806,-180.4509315417887
RSM0464,1.1992,0.4209,0.8349,0.000428545,4.39e-06,298.15,298.15,4.641631365802641,4.592816948743889,-31.949723654107945,-15.73708765926541,6.1732561420891,6.4191332025514996,-30.40814789621829,-14.632449590517608,0.4520419894271,0.28335313917531,-35.10504757301455,-16.83533646563622,0.4520419894271,0.28335313917531,-35.097754967334005,-15.791433789134445,6.1732561420891,6.4191332025514996,-31.968575845717062,-15.18584537159414,97.6184287885128,1.010628426432517,0.9616962208595968,19.3732185,0.203677,-59.22068305,4.294350289,-46.38596,2.15769812,0.022229494,0.010302412,78.62169709609455
RSM0473,1.1154,0.3761,0.93,0.000541987,7.57e-06,298.15,298.15,4.675173540903951,4.746231086418576,-33.961162687659304,-17.80826923287687,6.1950959908645,6.4401773494377,-32.8407261971847,-17.17613905575212,0.39711463921652,0.31276813560427,-35.30192763237442,-18.427938623017827,0.39711463921652,0.31276813560427,-33.71197461276995,-17.57405957190227,6.1950959908645,6.4401773494377,-34.9363818462692,-17.301060829958622,71.5966880321416,0.9850286376238733,0.96194493640838,18.620694,0.0420084,-49.57082165,11.57050936,-56.96215,2.701396264,0.005975695,0.002212076,82.256942022878
RSM0478,1.488,0.3002,0.8096,0.000187529,2.19e-06,298.15,298.15,3.604754579310627,2.796150458139158,-37.89933789915947,-16.944959746917494,4.4033807128312,3.8117615431868,-35.75631243356344,-15.643561812131008,0.66013165244622,0.21042949267978,-39.041394159083524,-18.3340331178952,0.66013165244622,0.21042949267978,-35.94759507921758,-18.289437482424454,4.4033807128312,3.8117615431868,-37.32737287914857,-16.451178377308267,85.62964126500398,1.289184767871292,1.1552088615565979,11.0495505,0.00243028,-48.05970258,0.917011702,-39.40529,1.491600194,0.058891462,0.039482069,89.60510282534122
RSM0486,2.8842,0.5194,0.3427,8.31e-05,4.64e-07,298.15,298.15,2.7991914143187913,2.541824152316752,-33.09643345628686,-12.468553122033947,3.7894335999535,3.8877028075801,-29.072168016366415,-11.27435269519806,0.23695147426993,0.12098927621118,-35.32904249182298,-14.740548106442974,0.23695147426993,0.12098927621118,-30.10841321279801,-12.9020488934675,3.7894335999535,3.8877028075801,-34.3502314461993,-14.740548106442974,179.0944416068069,1.1012529768301869,0.974723065910292,9.9480975,1085.36,-78.37455127,9.144283066,-67.3964,0.666445273,4.42e-05,6.63e-05,139.07287201831386
RSM0488,0.9299,0.4801,0.9178,0.000194516,8.8e-06,298.15,298.15,7.2130101719096205,6.4369562530062785,-31.09305769127292,-16.285855408256214,8.9569126229984,8.617453810089,-26.70124231054664,-15.197358543794186,1.3009797407401,0.43194213942730003,-33.10691703086706,-17.11201081777721,1.3009797407401,0.43194213942730003,-26.70124231054664,-16.20278351951081,8.9569126229984,8.617453810089,-31.25878066527845,-15.197358543794186,22.104088397262682,1.1205622484291047,1.0393920084040293,28.4207175,0.000173444,-36.01171144,0.578147511,-32.88596,2.063732941,0.101691723,0.049275621,116.73535262711876
RSM0492,1.2318,0.3045,0.9425,0.00209477,2.25e-05,298.15,298.15,4.494619860316611,4.1484714524956665,-44.54700719753926,-24.861142360633465,5.4581599303276,5.3441641358133,-39.49007990431009,-23.6341698921801,0.68322404009166,0.2784519061155,-47.04925852597021,-25.5625732424027,0.68322404009166,0.2784519061155,-39.49007990431009,-23.6341698921801,5.4581599303276,5.3441641358133,-46.24460257540057,-24.68990672512975,93.10088475107179,1.0834399879048517,1.021330893216649,13.5777975,7.19e-05,-28.95530465,0.237483853,-30.84813,4.459557605,2.469907143,0.553845776,64.29223644398151
RSM0493,1.9528,0.2226,0.6721,0.000563582,2.9e-06,298.15,298.15,1.2652163077022138,1.2756290150065244,-37.57610951681934,-18.577005781141768,1.5988695385355,1.6553516959815,-36.357604624660766,-17.116890653159565,0.08698796771414201,0.068526692870052,-39.48526298034592,-19.771976477558113,0.08698796771414201,0.068526692870052,-36.357604624660766,-19.293436974286482,1.5988695385355,1.6553516959815,-36.52046176653811,-17.116890653159565,194.3385536763608,0.991837197819423,0.9658790590639554,6.178704,1.46047,-72.66970419,4.934413818,-65.21629,1.056305449,0.005213214,0.004935328,152.6958433356922
RSM0494,1.0928,0.3725,0.9469,0.000195279,7.31e-06,298.15,298.15,5.2392058110005495,4.6296973951358815,-32.8729713695183,-17.129349658306186,6.7997957316905,6.3312375604545,-28.27036914057361,-16.281827916734937,0.65811185306848,0.26428781763833,-34.799473667297285,-17.683679509973008,0.65811185306848,0.26428781763833,-29.446343644270556,-17.086657833295476,6.7997957316905,6.3312375604545,-33.822597414741495,-16.310493776906345,26.71394983393299,1.1316518907918056,1.0740073590290757,18.786417,0.000236402,-37.54442096,0.626573669,-36.11541,1.635284099,0.016081376,0.009833995,123.02171719580578
RSM0496,1.551,0.348,0.721,0.0002086,3.11e-06,298.15,298.15,3.0128497021272342,3.0374182438875543,-32.97248149149096,-16.55989410359338,3.8280549081221,4.0932878550252,-31.792218694723243,-15.064315021145648,0.34850623949721,0.17887570535322,-34.55621224406919,-18.065115330713223,0.34850623949721,0.17887570535322,-31.792218694723243,-17.77229590210638,3.8280549081221,4.0932878550252,-32.76450258864771,-15.344182245432753,67.07393341674167,0.9919113734795156,0.9352029575495363,12.281817,0.000606272,-36.45665729,2.647773635,-45.82284,1.445711139,0.011187658,0.007738516,98.5772768614084
